#Summary stats for batchprocessing of ANOVA models
# timestamp: 2020-04-15 12:42:11
"ID","file_name","p_val","Wt_sd","Mut_sd"
1,"NormEyeDiam_WTvCrk.csv",0.515048262424894,0.00475333652030643,0.00620209090721298
2,"NormEyeDiam_WTvCrkCrkl.csv",0.00270142338206706,0.00475333652030643,0.00831225766850621
3,"NormEyeDiam_WTvCrkl.csv",0.789150652645029,0.00475333652030643,0.00552168036950056
